loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,post_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
1,1,1,2,0,0,0,0.000438978611893912,2,0,2,0.5,832,416,541,291,1,0,n,"src/main/org/apache/tools/ant/property/PropertyExpander.java"
81,2,2,3,0,0,0,0.0103214342958781,3,0,3,0.333333333333333,3615,1205,1789,831,3,2,n,"src/main/org/apache/tools/tar/TarUtils.java"
4,1,2,3,0,0,0,0.00223904970225868,2,0,2,0.666666666666667,2715,905,2362,89,2,0,n,"src/main/org/apache/tools/ant/types/optional/image/TransformOperation.java"
46,28,91,12,0,0,0,0.00361560225055495,6,4,2,0.333333333333333,2456,204,914,0,7,1,n,"src/main/org/apache/tools/ant/types/optional/ScriptFilter.java"
35,34,11,13,0,0,0,0.0501888420181346,7,6,1,0.307692307692308,3643,280,2719,0,12,7,n,"src/main/org/apache/tools/ant/taskdefs/Copyfile.java"
10,2,2,2,0,0,0,0.000642530122896665,1,0,1,1,1686,843,1194,491,1,1,n,"src/main/org/apache/tools/ant/types/Comparison.java"
12,8,4,5,0,0,0,0.00387270098343278,2,0,2,0.6,3323,664,2917,0,5,4,n,"src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Edit.java"
407,352,66,38,2,2,0,0.00816212201628782,9,8,1,0.315789473684211,2735,71,479,0,38,9,n,"src/main/org/apache/tools/ant/Diagnostics.java"
170,176,84,47,6,5,1,0.0190044531410579,8,7,1,0.276595744680851,3466,73,436,0,47,8,y,"src/main/org/apache/tools/ant/taskdefs/SignJar.java"
83,44,17,9,2,1,0,0.00262733009518123,4,2,2,0.555555555555556,1686,187,901,0,9,0,n,"src/main/org/apache/tools/ant/types/resources/StringResource.java"
1,2,2,2,0,0,0,0.00120312948418729,2,0,2,0.5,2805,1402,2370,434,0,0,n,"src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionResolver.java"
138,71,13,11,0,0,0,0.00259480502007061,5,3,2,0.272727272727273,1747,158,683,0,9,3,n,"src/main/org/apache/tools/ant/taskdefs/AbstractJarSignerTask.java"
61,18,8,5,0,0,0,0.00181092731417961,2,0,2,0.6,2851,570,2546,9,4,3,n,"src/main/org/apache/tools/ant/util/depend/bcel/AncestorAnalyzer.java"
87,26,0,2,0,0,0,0.000451914371946253,1,0,1,1,2920,1460,2757,162,0,0,n,"proposal/sandbox/clearcase/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMkelem.java"
83,38,29,8,0,0,0,0.00267098888209694,3,2,1,0.75,3177,397,1060,1,7,3,n,"src/main/org/apache/tools/zip/ExtraFieldUtils.java"
70,26,15,8,0,0,0,0.0027571398210632,5,3,2,0.375,2861,357,1731,21,5,4,n,"src/main/org/apache/tools/ant/filters/LineContains.java"
247,204,126,33,6,5,1,0.0129087481965234,10,9,1,0.242424242424242,2889,87,499,0,33,6,y,"src/main/org/apache/tools/ant/taskdefs/email/EmailTask.java"
291,236,65,24,1,1,0,0.00894586616994642,6,3,3,0.291666666666667,3139,130,1042,0,24,9,n,"src/main/org/apache/tools/ant/taskdefs/optional/jdepend/JDependTask.java"
41,11,10,3,0,0,0,0.00127119980381795,2,0,2,0.666666666666667,2715,905,1146,539,0,0,n,"src/main/org/apache/tools/ant/types/optional/image/Text.java"
22,17,17,3,0,0,0,0.00110060110061251,3,0,3,0.333333333333333,2838,946,1854,16,2,2,n,"src/main/org/apache/tools/ant/taskdefs/cvslib/CvsUser.java"
